"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Y","Ytrue"
0.188009704928845,0.744934541871771,0.420161819318309,0.955209861276671,0.149672835832462,0.765116279246286,0.808844248531386,0.150523928692564,0.104104411788285,0.643287457060069,13.6984076604852,14.687299597807
0.304479808080941,0.904635265702382,0.0245234405156225,0.852966128615662,0.629736504051834,0.309988964581862,0.696995134465396,0.512306656455621,0.280312647111714,0.0954715674743056,24.0537208949626,23.8129973074362
0.804714552592486,0.398717468604445,0.692247738596052,0.118866347009316,0.373696177033707,0.499321509152651,0.214078022865579,0.974955200916156,0.228983864188194,0.379574419697747,13.2732022664027,12.2539486689492
0.923462681472301,0.320292658172548,0.103386064991355,0.835253697354347,0.915333879413083,0.818512793630362,0.363983051618561,0.182065356755629,0.551916166441515,0.782880722545087,24.723678831288,24.0867625084673
0.91625496558845,0.0697284596972167,0.92766024870798,0.112038915976882,0.114708269247785,0.262723576277494,0.42720399540849,0.63123321114108,0.690559532260522,0.651531778275967,6.40624710444725,7.34548049772589
0.778377818642184,0.0830879900604486,0.611931775696576,0.996489279670641,0.377050754614174,0.600159240886569,0.718863145448267,0.31424033571966,0.545840758364648,0.228431695373729,14.6811926629642,14.118559446351
0.00166490557603538,0.0982668634969741,0.366063266526908,0.528062720084563,0.722730500390753,0.771169492509216,0.279869745718315,0.588388824369758,0.935624319361523,0.602613082854077,8.26493979757709,9.25820047824146
0.414379654917866,0.076198308961466,0.300194262294099,0.343201200012118,0.375705311773345,0.829794857418165,0.650203432189301,0.326806500786915,0.551556835183874,0.192500780569389,6.31545040556305,7.09931802308663
0.53679474722594,0.0921441945247352,0.925036404747516,0.825477519538254,0.463525157654658,0.0183126528281718,0.716246538795531,0.0513559263199568,0.360592579003423,0.808129078708589,16.0626396370185,15.7331847624214
0.570598422549665,0.553538859589025,0.792823815951124,0.484726028284058,0.415043783606961,0.758565875003114,0.228521436220035,0.462996830930933,0.654399451334029,0.651696484070271,17.4797805006862,17.01007210955
0.700310909887776,0.0970952571369708,0.436164705315605,0.405202354770154,0.969307904597372,0.224051072495058,0.545100650051609,0.858163196826354,0.540247009601444,0.448940524365753,12.852747834974,11.1000369048201
0.292580255307257,0.934306017123163,0.470221140189096,0.140003923326731,0.122131575131789,0.378960586385801,0.240266131935641,0.247352161677554,0.274933577282354,0.561132747447118,8.14505715679099,9.59892025098881
0.434647831367329,0.357656960375607,0.692011710721999,0.287016526795924,0.869270106544718,0.86240958981216,0.549542490858585,0.820775429951027,0.026161850662902,0.446303645148873,14.9495958572651,12.64580693067
0.99797621415928,0.84293350786902,0.327092971652746,0.903701117960736,0.822171949781477,0.968145156977698,0.807298206724226,0.0851902186404914,0.878951278282329,0.872512302128598,17.0078399300124,18.5295131734762
0.802010633051395,0.165480968076736,0.137324382551014,0.833539262646809,0.415737166069448,0.857083759270608,0.526120949536562,0.612554939463735,0.852739873342216,0.334171395050362,16.8279812235152,17.094434899447
0.121185885509476,0.967602370074019,0.690124613232911,0.452131695812568,0.277833207743242,0.830607685260475,0.542067012982443,0.558254366042092,0.226216966519132,0.393435145961121,9.80766324162256,10.2344983494326
0.231858938466758,0.894596926402301,0.0344615599606186,0.150227692909539,0.171702233608812,0.30874576442875,0.543451664503664,0.475436716573313,0.718800448346883,0.805175313260406,12.3911545140804,12.7601416221109
0.851282481569797,0.889361466513947,0.240287453169003,0.270707992371172,0.722950951196253,0.417499111732468,0.511990159749985,0.193637068616226,0.953710989328101,0.503284966107458,14.8594045446173,14.5824955421829
0.502019817242399,0.258810136700049,0.0341943695675582,0.7695977978874,0.340784569270909,0.430027942871675,0.436146545223892,0.545130075654015,0.687146280193701,0.936956843128428,15.8510717811521,17.7087961631824
0.471645239973441,0.197373043745756,0.921909014228731,0.3245627686847,0.558032471453771,0.743471773341298,0.979732796316966,0.303683581296355,0.957226005150005,0.128495945362374,12.6085617187848,12.478934928354
0.602059003198519,0.576615215046331,0.414414714323357,0.72869046474807,0.848847036948428,0.0338499352801591,0.642084472812712,0.96000919258222,0.108638644916937,0.24800057313405,20.7059119329038,20.5467896955271
0.279165236046538,0.788765431381762,0.942568835336715,0.274423812516034,0.969563983147964,0.337644042214379,0.0230959802865982,0.919863532530144,0.267583853099495,0.247876995475963,17.5287991622884,17.8883819481737
0.341099817072973,0.2033330143895,0.241857979213819,0.0445646538864821,0.440534791210666,0.728996294783428,0.102187738753855,0.0733844235073775,0.268061070004478,0.109591958811507,6.81449180039123,6.14277610284169
0.600495437625796,0.676493447041139,0.364334840327501,0.159058596240357,0.541515490273014,0.25353248603642,0.941298397490755,0.619796829530969,0.629778552567586,0.346833575051278,12.695396354742,14.2354962778617
0.391014920780435,0.0493370499461889,0.480863463133574,0.998946955194697,0.852701782016084,0.483055908931419,0.455579607747495,0.366947453003377,0.536805254174396,0.00635139783844352,14.46361157202,14.8659927097017
0.361637477064505,0.383343271445483,0.276866725645959,0.848964944947511,0.0541109449695796,0.937635342823341,0.679369857534766,0.322650000220165,0.0570148283150047,0.0533637420739979,15.3912080829969,13.9748201877303
0.505677299806848,0.242777027189732,0.423942409688607,0.905694760382175,0.0368984646629542,0.566990657011047,0.59316661208868,0.615680826595053,0.531238219235092,0.72857460915111,14.2910258735309,13.1190590774847
0.32660589274019,0.508399125887081,0.40841738274321,0.359598632436246,0.963503937004134,0.918338652467355,0.928763690870255,0.857312188250944,0.652627640869468,0.0490114893764257,14.2540648620413,13.5643616545287
0.0685220065061003,0.768779426813126,0.0532987711485475,0.539947283221409,0.41235353355296,0.895859582582489,0.28243664954789,0.332944524707273,0.802355642663315,0.458410511026159,13.1242632908777,13.0994741840226
0.35734409163706,0.0750095283146948,0.258330679498613,0.634004426188767,0.725172261241823,0.669926108093932,0.413527313619852,0.0550587619654834,0.185397343011573,0.369697708170861,13.0805573535577,11.975071084407
0.426266358001158,0.296101056970656,0.366611037403345,0.252556690946221,0.342552294721827,0.384251379640773,0.137719363905489,0.0487044891342521,0.222998207900673,0.0815576743334532,8.98224855688593,8.45633644812377
0.940348703647032,0.531948192743585,0.856916293967515,0.627974597970024,0.730339638888836,0.485316053265706,0.57185144117102,0.0758728445507586,0.217392480932176,0.560497601283714,23.1191403338487,22.4792266728071
0.156532309949398,0.92410445981659,0.61530679394491,0.912655738648027,0.939214499900118,0.801694455556571,0.256713136797771,0.255917691159993,0.00339689990505576,0.0639862904790789,18.8673581405096,18.4781199949494
0.669829638907686,0.477885263971984,0.985116449184716,0.0348639555741102,0.364563682116568,0.296063719084486,0.433074290398508,0.358339045895264,0.591098147444427,0.431216382654384,14.1345103048158,15.3232083745058
0.867314843926579,0.83430177741684,0.809535800945014,0.294810529099777,0.411805377341807,0.380585137289017,0.669998397352174,0.82652291841805,0.145789545029402,0.224918365711346,14.239063642877,14.5558836449294
0.824581230524927,0.336987416027114,0.411753272637725,0.903510443167761,0.384866471868008,0.491099998820573,0.493865550728515,0.562442435184494,0.710671921726316,0.0472367752809078,19.9877457623343,18.7775635292246
0.0620187451131642,0.185973450774327,0.299936909461394,0.466923138825223,0.420769627438858,0.31571833929047,0.640136168105528,0.125093850307167,0.473862318554893,0.74289407255128,7.40384786749246,7.93585131567141
0.27884767903015,0.258154401089996,0.518079940229654,0.703700842801481,0.672001208877191,0.999673127895221,0.997129651950672,0.579053175169975,0.263944356236607,0.266448432346806,13.5843149304424,12.6458236618956
0.837988906539977,0.83163092029281,0.353200335754082,0.798215529182926,0.942906751064584,0.153161827707663,0.353917230153456,0.950264342362061,0.899381174705923,0.304945624666288,20.6304900362751,21.2747670971769
0.467050746781752,0.444296055706218,0.0765298418700695,0.0221930129919201,0.309285923605785,0.185103032272309,0.849652029573917,0.884355646558106,0.906988356029615,0.519709343090653,10.4914227926703,11.4219426377411
0.78610800113529,0.71097163320519,0.295382660580799,0.451645212713629,0.974768197163939,0.0859001418575644,0.258551802719012,0.337801127461717,0.622969453921542,0.673048018477857,18.9925598812105,20.0569446701181
0.0563695875462145,0.579713393002748,0.199218392837793,0.171325816307217,0.132128949509934,0.373026944231242,0.314905346138403,0.339561431668699,0.906038309447467,0.862682106206194,3.74338975889224,5.20810812739629
0.154304772149771,0.656127183232456,0.743419935693964,0.961833882378414,0.015454956330359,0.659010028233752,0.798658717889339,0.332819518400356,0.151254391064867,0.768535196315497,15.4036851603056,14.0079805259791
0.415094918105751,0.645756919169798,0.84857253707014,0.724997653160244,0.411195189226419,0.792838469147682,0.24894996592775,0.875320439459756,0.398687658132985,0.100553376134485,19.3023451900635,19.1964749726198
0.950618736213073,0.053192603867501,0.974158506840467,0.454569178866223,0.519286724273115,0.140947098378092,0.0185744245536625,0.239441122394055,0.894243394490331,0.465663313865662,11.3938338122871,13.2205523254716
0.657063168939203,0.253512095892802,0.373732522595674,0.943001461448148,0.554132022429258,0.102584863314405,0.123058529803529,0.782093727495521,0.484728952171281,0.0261992430314422,17.654108407097,17.5170081861269
0.143791854614392,0.399191778153181,0.358487367397174,0.639122996013612,0.938618189888075,0.919584112009034,0.812880570534617,0.590460317209363,0.99928384879604,0.370965105248615,11.9548077174763,13.2783705967555
0.673926492454484,0.405010284390301,0.27270342851989,0.519911865936592,0.551347147906199,0.0227790747303516,0.619990115519613,0.0058807258028537,0.59171612164937,0.24162186589092,14.1264697972864,16.5511467278744
0.154880675952882,0.969939409289509,0.578146592248231,0.819687347626314,0.499747900990769,0.617585161933675,0.0366415129974484,0.264002650277689,0.559530936647207,0.790001486660913,16.9651571672902,15.3639491954863
0.26514406898059,0.720639605773613,0.623716197209433,0.0073285992257297,0.593704292317852,0.700408249627799,0.596889732871205,0.418686191085726,0.798087314935401,0.822761227143928,10.2486963926579,8.99661171841498
0.30500496388413,0.389291456900537,0.830351397395134,0.332182911224663,0.0314343327190727,0.697965444531292,0.879809160716832,0.989019793225452,0.856927405111492,0.80692947935313,7.17447121726943,9.30593204816268
0.295189562719315,0.668380844639614,0.411091787274927,0.600639709271491,0.361753641162068,0.789492692332715,0.908558597788215,0.00722565082833171,0.802507887594402,0.402942643268034,14.0670542863307,13.7822530354207
0.913657090626657,0.415285533526912,0.44462352222763,0.999930051388219,0.787496838951483,0.170652379048988,0.554564999649301,0.761769511736929,0.541778749320656,0.327412533573806,23.9951929171457,23.289257128892
0.778547427617013,0.210628589382395,0.407163328956813,0.169478516560048,0.47051283181645,0.284210482845083,0.423089198069647,0.0994027319829911,0.56041658250615,0.421358715975657,10.8317478308336,9.14656775297226
0.325050332816318,0.832701057428494,0.744896029122174,0.762197118485346,0.910980408079922,0.394607346272096,0.785400230437517,0.328667938709259,0.183202082291245,0.0883265228476375,22.125032737888,20.8913632717126
0.524898695293814,0.493827199330553,0.226443922147155,0.0877021395135671,0.91611454449594,0.337076386902481,0.624073599698022,0.700857585994527,0.641315125394613,0.0420562603976578,15.7803700014716,14.2269109094142
0.807328230468556,0.329795660218224,0.670511209173128,0.491235574241728,0.163230246398598,0.340035374742001,0.0459265292156488,0.861488904105499,0.0800257213413715,0.253685938892886,14.1012351994455,13.7327418704855
0.546942598884925,0.184718021657318,0.569416269659996,0.0152220122981817,0.374626476084813,0.378158828243613,0.171861285809427,0.636354829184711,0.400208876468241,0.0743152275681496,5.29773623941223,5.24265787762363
0.459062564652413,0.447421253658831,0.337143786484376,0.160236361669376,0.0810977162327617,0.285403590882197,0.395851956680417,0.438366755843163,0.163327240152285,0.362528282217681,8.41441769383174,8.55239991066058
0.412766577443108,0.521518861409277,0.786788014927879,0.73569270898588,0.858945729443803,0.964756175875664,0.436661906074733,0.725770527031273,0.35327382828109,0.0596939877141267,20.1423128008475,19.5555383088246
0.0266983022447675,0.248815732076764,0.847473643254489,0.248677321011201,0.955362323438749,0.741406826302409,0.685018415097147,0.0400341846980155,0.541772201424465,0.824646035674959,11.0503078499353,9.88702300232248
0.497209895867854,0.486035462701693,0.587220362620428,0.408148524351418,0.158299692673609,0.235649297712371,0.567965124035254,0.962428605882451,0.22834209445864,0.988228181377053,11.1797576622606,11.9085627878201
0.390001824358478,0.686044484609738,0.0420045831706375,0.116211738204584,0.136224451707676,0.47843785607256,0.0251816427335143,0.8663432917092,0.546569656115025,0.957971879281104,12.8097362517395,13.4886043949955
0.110750941559672,0.10738704749383,0.448430628050119,0.212846766458824,0.821362949674949,0.044504594290629,0.781259431969374,0.511580087477341,0.455423112725839,0.115029087522998,7.08912722300508,6.6620199058064
0.605391115881503,0.79996374133043,0.156364427413791,0.657778780208901,0.778743077768013,0.738658543908969,0.0193990785628557,0.18990591657348,0.972449827706441,0.782686117803678,24.0635824964268,22.8210359637499
0.511110257357359,0.865199651103467,0.184581722365692,0.952364322030917,0.461619579931721,0.073352561565116,0.24886626843363,0.853988676331937,0.740654495777562,0.638068952597678,23.6119616445347,23.6571740098701
0.494631511857733,0.408937492640689,0.596954740118235,0.470587860094383,0.0745434393174946,0.696228912565857,0.865774682722986,0.61899339267984,0.895673152059317,0.23986034351401,11.8883019970402,11.2020823731385
0.391126369358972,0.49853894719854,0.92981900437735,0.550824507372454,0.537381169153377,0.823202952044085,0.229247653856874,0.255547231296077,0.272255696123466,0.751936202868819,17.7276533220118,17.6398783641405
0.167806431418285,0.811236477224156,0.134596586460248,0.0665236443746835,0.0122619837056845,0.750231954734772,0.610582946334034,0.864321382017806,0.0709272811654955,0.469375622225925,7.10952467057479,7.54443181730846
0.341801560018212,0.76921422732994,0.888149682898074,0.750298741506413,0.0579245686531067,0.389218815835193,0.907687161350623,0.18932214519009,0.198313925648108,0.359457758953795,19.5084860314946,18.1579597241067
0.962569021852687,0.824737787479535,0.639568341197446,0.799583093961701,0.88957716547884,0.664043473079801,0.326866781106219,0.762620229041204,0.133710045134649,0.22044147271663,17.2637497272752,18.8659303968407
0.568820745218545,0.700794839067385,0.445965539896861,0.000957004493102431,0.00121487188152969,0.0266558055300266,0.523927887436002,0.646386149339378,0.874832658097148,0.662218129262328,9.46265804542206,9.57118291659121
0.320036246208474,0.759941860567778,0.834207644220442,0.549638567026705,0.574875917518511,0.765006139175966,0.16413388447836,0.660283786477521,0.882823861436918,0.932247398653999,18.0239786156108,17.5232708763718
0.733135416870937,0.545612004352733,0.624126163078472,0.438567644450814,0.0493185180239379,0.981977201066911,0.760482127778232,0.663333435775712,0.0708872540853918,0.36011008056812,13.4461286221298,14.4510529397803
0.35437924740836,0.470011977013201,0.473549326183274,0.183054362423718,0.70402383687906,0.182625322602689,0.983698249794543,0.738410495687276,0.050722781335935,0.932569347787648,8.94327032803414,10.3618209889229
0.0520194754935801,0.433413407066837,0.346304055536166,0.733204172225669,0.890273537952453,0.35872472752817,0.18175628897734,0.374112345743924,0.158892820589244,0.876816938864067,16.1382988295735,12.9635677151389
0.0995282456278801,0.84406240680255,0.736275121802464,0.696946683106944,0.490132645238191,0.0665782352443784,0.616971909068525,0.35355479712598,0.48248710250482,0.151550360489637,13.7512395829732,13.1453079429331
0.589655801653862,0.994403880089521,0.486163784284145,0.814534279517829,0.696064738091081,0.538573019672185,0.689608094049618,0.559195381822065,0.11622634367086,0.288208125857636,19.5822606658122,21.2637408648704
0.363469814881682,0.98466381453909,0.464998435694724,0.528089512372389,0.0917629501782358,0.220395241864026,0.582484372891486,0.0365065855439752,0.269874756224453,0.590827256441116,13.7845655523939,14.7841357264749
0.358381899306551,0.189718103734776,0.228947123279795,0.771231575403363,0.193043072707951,0.282203305978328,0.637561615323648,0.812639872077852,0.0798499819356948,0.838334408123046,12.9218473409435,12.2667355450347
0.140330702532083,0.0997471504379064,0.852060860255733,0.83330444060266,0.0660101654939353,0.725748568307608,0.507278817472979,0.947894980199635,0.341205748263747,0.829088929342106,9.72513714579217,11.5816376916825
0.300728838890791,0.840312024578452,0.837364642880857,0.448025912512094,0.00793143780902028,0.992333396105096,0.622259347932413,0.373904339969158,0.346263077342883,0.629344023531303,13.2911580585468,13.9271394531058
0.975120314629748,0.788112768903375,0.182926166336983,0.774429867276922,0.493538929848,0.432189613115042,0.0120950769633055,0.622835702961311,0.0355494013056159,0.735549910692498,17.9605192728845,18.8709909211037
0.0699484194628894,0.977426537778229,0.168614039896056,0.908626613672823,0.648509027669206,0.922362940385938,0.368094427278265,0.18656312674284,0.390829949174076,0.399486867012456,17.084975983779,16.6565565465919
0.174761997070163,0.272735899779946,0.392692416673526,0.842525721527636,0.918719460722059,0.427022417075932,0.779364509508014,0.374944894807413,0.352783358888701,0.448852413799614,15.0859022633748,14.740967939659
0.195012177573517,0.839020731626078,0.207438953453675,0.591257694642991,0.438567329430953,0.121601147577167,0.889526469865814,0.548431230708957,0.419241625117138,0.702061719028279,13.9921760187187,14.7341142744195
0.0799028854817152,0.888944872422144,0.605914464918897,0.468959416728467,0.426161486422643,0.782422138843685,0.362706566462293,0.153630385408178,0.853289800696075,0.169846849748865,8.88259599447975,9.25773646355771
0.655175507301465,0.89804763183929,0.090469584800303,0.254817724227905,0.883990621659905,0.980323822237551,0.780790255637839,0.100298797246069,0.880732116289437,0.393997905077413,19.3404755006778,19.939455140289
0.884683926124126,0.524659209651873,0.890530183445662,0.92009096685797,0.226302533876151,0.393528935266659,0.929996866732836,0.364980989135802,0.031641036272049,0.927879859693348,23.9733671344167,23.3193693700436
0.443316088058054,0.984038690337911,0.923293919302523,0.331542999250814,0.11815664707683,0.137587018776685,0.14301537675783,0.0881843727547675,0.519512130413204,0.737187219550833,18.1134559890206,17.289822728576
0.0771394199691713,0.706817516824231,0.668630134081468,0.632583091268316,0.529013907536864,0.396534257102758,0.455054549500346,0.0920815027784556,0.0552460793405771,0.813863307004794,9.6771297649212,11.244164986168
0.861471690470353,0.103221164084971,0.463020561495796,0.447136834729463,0.853860600618646,0.54091475950554,0.0636102957651019,0.645920855458826,0.92340934695676,0.0340632710140198,13.2218687035382,11.525397734529
0.208128034137189,0.709809253923595,0.727921137353405,0.219173987163231,0.154937699204311,0.388953687390313,0.567418724764138,0.955335275735706,0.0449454609770328,0.293833810603246,8.04864379352516,8.48167182364173
0.395888121100143,0.7034760362003,0.336552866501734,0.573869915213436,0.228613295359537,0.827714361483231,0.364746078150347,0.384446629555896,0.831533473916352,0.741225778590888,15.9269354424931,15.0910298455518
0.00694389129057527,0.455775938462466,0.725380425108597,0.667499630013481,0.862228532321751,0.496427547652274,0.513458237051964,0.241135884542018,0.953003384405747,0.0538216261193156,11.3842787745341,12.1014910083328
0.131698239361867,0.256844340125099,0.330727783497423,0.236758926417679,0.741715815383941,0.164784462423995,0.182160359341651,0.922533455071971,0.616923426743597,0.149713158840314,8.12766577943182,7.70990452956917
0.0462985970079899,0.418206197908148,0.481998631497845,0.109456338919699,0.0249001737684011,0.0836216018069535,0.271031428361312,0.655275414697826,0.444307675119489,0.953537869732827,0.233215258106439,1.83345667650404
0.582872376777232,0.675136441364884,0.135546599747613,0.0875732167623937,0.0434298699256033,0.371735850116238,0.635618632193655,0.023928377777338,0.886260241968557,0.0186715601012111,12.5003916109052,13.1950811032768
0.257556498749182,0.654380005318671,0.704068513587117,0.17783118202351,0.404380956431851,0.29594850493595,0.215212911600247,0.52245440450497,0.73295799549669,0.934684873558581,9.46510402075964,9.68397184627249
0.800993324490264,0.757162098539993,0.596999551635236,0.878610997693613,0.275263913441449,0.404495273018256,0.702952918829396,0.995590084930882,0.356692704604939,0.865058480994776,20.3026450449386,19.7962800312126
0.215914010070264,0.296048877760768,0.614437226904556,0.603357844054699,0.74113958212547,0.262657340615988,0.766007342375815,0.3676431349013,0.528244544751942,0.84146356000565,11.7690689480096,11.995864901554
0.47432323708199,0.845150297740474,0.00111302779987454,0.942986469948664,0.604679915355518,0.665824085939676,0.836883733747527,0.20587986917235,0.0390975717455149,0.0055158669129014,27.195021058226,26.9500467300959
0.953913530567661,0.946787086315453,0.697574195219204,0.63732615346089,0.573470203438774,0.615304592531174,0.272480204468593,0.972752678208053,0.192828771658242,0.270305777201429,12.7896637980258,13.017136975453
0.0241914957296103,0.379664607346058,0.341946497559547,0.493084633722901,0.633785502519459,0.34856841666624,0.658137616002932,0.893750677118078,0.718903198139742,0.865916601847857,9.39662986917497,8.88789644300078
0.092635317472741,0.491805852157995,0.691863210871816,0.455957708880305,0.921542923897505,0.526787279639393,0.917764837387949,0.00204855273477733,0.909602704690769,0.569406740600243,10.5114313686351,11.3299052731109
0.879530647303909,0.723462297813967,0.516277744201943,0.444491129834205,0.454463694477454,0.199288930976763,0.7391649230849,0.561282542534173,0.200849900720641,0.907812386518344,14.7803594729848,15.8195845883857
0.971138266380876,0.572079062229022,0.114738017087802,0.120683223707601,0.609184674918652,0.771209453232586,0.586092389421538,0.388015637407079,0.211508494336158,0.483483915217221,16.0635903989974,17.0693018717073
0.146021774038672,0.360219323076308,0.340177476406097,0.707612678175792,0.616897778818384,0.154828229220584,0.280028788140044,0.217203170293942,0.278984260279685,0.467882256954908,10.7493977244182,12.3164436045167
0.991293690400198,0.449183609336615,0.881075635552406,0.627407729392871,0.406259823357686,0.697751499246806,0.114639933221042,0.54472564952448,0.767408426618204,0.758487935643643,21.4381845770494,21.0623127504194
0.220844026654959,0.0294827555771917,0.40651012212038,0.171585210366175,0.155544377630576,0.778473555110395,0.400237212656066,0.778988039353862,0.143122886074707,0.587712178239599,2.06149032547364,2.87291881234781
0.318917746422812,0.170092209475115,0.515198081498966,0.982781797647476,0.620061646681279,0.184202921576798,0.809867851668969,0.0586669172625989,0.463117978535593,0.912668861914426,14.666760067964,14.628679331056
0.157362835714594,0.496416446287185,0.958415707107633,0.0825477747712284,0.366990475915372,0.49340034625493,0.541027979226783,0.915035566082224,0.980710972566158,0.629929725080729,9.89876474365831,9.29290256822074
0.905415673507378,0.512052772566676,0.653971972642466,0.724163963692263,0.577814867720008,0.0493873483501375,0.210157760884613,0.137107374146581,0.786940796533599,0.9303496517241,20.5070746826566,20.5396222534326
0.732554530259222,0.0149561709258705,0.317514537833631,0.24801647849381,0.61417204933241,0.87637633876875,0.9113463757094,0.306524558225647,0.0164818265475333,0.160443648463115,7.3060488587241,6.56117546214838
0.475978117436171,0.912492980249226,0.0259034254122525,0.628660837188363,0.259125846903771,0.496681316290051,0.737102797720581,0.971363813849166,0.730251668021083,0.183873718138784,20.7083671478015,21.8655055652909
0.900404189713299,0.845002083107829,0.603039966430515,0.389810926513746,0.0230793440714478,0.422146375756711,0.669262015726417,0.552224230021238,0.0525772706605494,0.718203932279721,11.2885737160292,11.0519824726392
0.265147856902331,0.722899607848376,0.14753246656619,0.418201434193179,0.815717996563762,0.255674768704921,0.695096415933222,0.0306790450122207,0.0876424752641469,0.809652405092493,15.5254714872372,16.4095569855425
0.810438852990046,0.395185043336824,0.264478662749752,0.635973821859807,0.754780404968187,0.0572779169306159,0.00871930690482259,0.387222022050992,0.404014744097367,0.966157588874921,18.3817889715992,19.690923208581
0.121928514214233,0.554296934045851,0.465874249814078,0.830965722678229,0.853760618017986,0.606163130374625,0.19738961267285,0.0820181283634156,0.633321925066411,0.364952465286478,14.0993616688205,14.7090674792044
0.543401452945545,0.297441261820495,0.470323955873027,0.0854568101931363,0.395872143330052,0.546233865898103,0.711754027521238,0.300442733801901,0.378384707029909,0.262847704812884,7.87290363009684,7.71388980902333
0.545199536951259,0.385262196185067,0.376061736373231,0.627944875275716,0.104524467373267,0.757725409697741,0.71934332838282,0.735526202246547,0.884593257680535,0.978499766206369,13.5845477300118,13.2394667992309
0.35286366683431,0.358937283046544,0.97090417239815,0.464740845374763,0.60157949780114,0.0416265891399235,0.891188930952922,0.103791791712865,0.266983764246106,0.251902033342049,14.5597936339953,15.9651655301997
0.0536225212272257,0.258930028649047,0.775587000651285,0.102108024992049,0.184616504004225,0.019682276295498,0.7137867778074,0.367151429411024,0.442108001094311,0.4682348780334,3.57366362182496,3.89918219466858
0.745171606307849,0.107049291254953,0.605504902545363,0.561006190488115,0.853078471729532,0.0901414186228067,0.755439758533612,0.571444808272645,0.86323398235254,0.733747125370428,15.0719802937251,12.5779823298675
